feature,weight,feature_desc,odds_ratio,model,cutoff
7845,0.04054085367051913,Other speech disturbance,1.0413738527777598,lr,365
72293,0.040471830673836244,"Other and unspecified disc disorder, lumbar region",1.0413019765143599,lr,365
L600,0.040425739915656726,Ingrowing nail,1.0412539832228007,lr,365
V5881,0.04020841713900766,Fitting and adjustment of vascular catheter,1.0410277196029794,lr,365
2859,0.04016988460828777,"Anemia, unspecified",1.0409876069432196,lr,365
5719,0.03988836970164186,Unspecified chronic liver disease without mention of alcohol,1.0406945946598294,lr,365
07819,0.03972768088025088,Other specified viral warts,1.0405273801071,lr,365
79902,0.039674968965470146,Hypoxemia,1.040472533362064,lr,365
7949,0.03955005676468261,Nonspecific abnormal results of other specified function study,1.0403425737650014,lr,365
G301,0.03947124111856074,Alzheimer's disease with late onset,1.0402605817240322,lr,365
99676,0.03935228594963717,"Other complications due to genitourinary device, implant, and graft",1.0401368447105332,lr,365
81342,0.03922806120478461,Other closed fractures of distal end of radius (alone),1.0400076420016404,lr,365
4292,0.039215312506548805,"Cardiovascular disease, unspecified",1.039994383342565,lr,365
2839,0.03911080424805357,"Acquired hemolytic anemia, unspecified",1.039885701019916,lr,365
25020,0.03898842744258703,"Diabetes with hyperosmolarity, type II or unspecified type, not stated as uncontrolled",1.0397584509161644,lr,365
42732,0.03880427365348671,Atrial flutter,1.0395669930870626,lr,365
17371,0.03834976783520636,"Basal cell carcinoma of skin of lower limb, including hip",1.0390946111985024,lr,365
4556,0.03830464336277264,Unspecified hemorrhoids without mention of complication,1.039047723660259,lr,365
C221,0.03829809840499563,Intrahepatic bile duct carcinoma,1.039040923159034,lr,365
7933,0.038261491712485704,Nonspecific (abnormal) findings on radiological and other examination of biliary tract,1.0390028880036295,lr,365
V442,0.03824342923823047,Ileostomy status,1.0389841212102018,lr,365
I272,0.0381581413736608,Other secondary pulmonary hypertension,1.03889551225187,lr,365
55010,0.03800035692709745,"Inguinal hernia, with obstruction, without mention of gangrene, unilateral or unspecified (not specified as recurrent)",1.038731603629888,lr,365
32727,0.03799466504147683,Central sleep apnea in conditions classified elsewhere,1.0387256913052356,lr,365
31401,0.03794214339492155,Attention deficit disorder with hyperactivity,1.0386711371542585,lr,365
E927,0.03781544581376802,Overexertion and strenuous and repetitive movements or loads,1.0385395483697335,lr,365
V435,0.03779368573900406,Bladder replaced by other means,1.0385169499173885,lr,365
34830,0.03776249454168445,"Encephalopathy, unspecified",1.0384845578354605,lr,365
78499,0.037747915703023945,Other symptoms involving head and neck,1.0384694180470009,lr,365
42613,0.03759984934455825,Other second degree atrioventricular block,1.038315667044849,lr,365
71590,0.03744733274754757,"Osteoarthrosis, unspecified whether generalized or localized, site unspecified",1.038157318748367,lr,365
5798,0.037218836467583144,Other specified intestinal malabsorption,1.0379201307623334,lr,365
E8796,0.03714376870497407,"Urinary catheterization as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at time of procedure",1.0378422193447046,lr,365
B181,0.03713286553849004,Chronic viral hepatitis B without delta-agent,1.0378309036398916,lr,365
J9811,0.03707025239290186,Atelectasis,1.037765923816743,lr,365
5379,0.036933368630546234,Unspecified disorder of stomach and duodenum,1.037623880234598,lr,365
4550,0.03682872511444397,Internal hemorrhoids without mention of complication,1.0375153053043091,lr,365
3558,0.036791366672831546,"Mononeuritis of lower limb, unspecified",1.0374765460733506,lr,365
2115,0.03672114146112409,Benign neoplasm of liver and biliary passages,1.0374036916214007,lr,365
34600,0.03671354698966956,"Migraine with aura, without mention of intractable migraine without mention of status migrainosus",1.0373958131185943,lr,365
30301,0.0366977924499106,"Acute alcoholic intoxication in alcoholism, continuous",1.037379469553754,lr,365
59389,0.03664793162640717,Other specified disorders of kidney and ureter,1.0373277462486103,lr,365
V8542,0.036639966552629175,"Body Mass Index 45.0-49.9, adult",1.0373194838894846,lr,365
5932,0.03660302040490364,"Cyst of kidney, acquired",1.0372811596385654,lr,365
1737,0.036442316294187115,"Other and unspecified malignant neoplasm of skin of lower limb, including hip",1.037114477685839,lr,365
R933,0.036403335522353565,Abnormal findings on diagnostic imaging of other parts of digestive tract,1.0370740509509568,lr,365
17351,0.036353679427797,"Basal cell carcinoma of skin of trunk, except scrotum",1.0370225551823706,lr,365
N812,0.03615630409062573,Incomplete uterovaginal prolapse,1.0368178927042144,lr,365
72671,0.036147258827846855,Achilles bursitis or tendinitis,1.0368085144563355,lr,365
1734,0.03608169595765979,Other and unspecified malignant neoplasm of scalp and skin of neck,1.0367405405426002,lr,365
6101,0.03599696968383225,Diffuse cystic mastopathy,1.0366527051007115,lr,365
V1009,0.03597832930413611,Personal history of malignant neoplasm of other gastrointestinal tract,1.0366333816807738,lr,365
6945,0.03592527600470414,Pemphigoid,1.03657838631843,lr,365
K5010,0.035813139861895035,Crohn's disease of large intestine without complications,1.0364621549334603,lr,365
2230,0.035708763703544366,"Benign neoplasm of kidney, except pelvis",1.0363539786410636,lr,365
490,0.03560955546665038,"Bronchitis, not specified as acute or chronic",1.0362511688899159,lr,365
78099,0.03559105710427423,Other general symptoms,1.036232000117577,lr,365
1589,0.03514516348773605,"Malignant neoplasm of peritoneum, unspecified",1.035770053880565,lr,365
4419,0.03510530080578497,Aortic aneurysm of unspecified site without mention of rupture,1.0357287661312584,lr,365
684,0.03505608769623157,Impetigo,1.0356777959522339,lr,365
3950,0.03495265502797973,Rheumatic aortic stenosis,1.035570678574163,lr,365
9974,0.03486332487257372,Digestive system complications,1.0354781750162523,lr,365
7813,0.034828212488837856,Lack of coordination,1.0354418175475233,lr,365
28800,0.034822072824090375,"Neutropenia, unspecified",1.0354354603014138,lr,365
79500,0.03477989968022439,Abnormal glandular Papanicolaou smear of cervix,1.0353917936535688,lr,365
7226,0.03477353289164931,"Degeneration of intervertebral disc, site unspecified",1.0353852015539116,lr,365
5759,0.034720307543504025,Unspecified disorder of gallbladder,1.0353300942826593,lr,365
9952,0.03458790342150898,"Other and unspecified adverse effect of drug, medicinal and biological substance",1.0351930213852594,lr,365
55221,0.034564281448102814,Incisional ventral hernia with obstruction,1.0351685683720533,lr,365
V741,0.03435349682275956,Screening examination for pulmonary tuberculosis,1.0349503937479378,lr,365
34580,0.03430530473479185,"Other forms of epilepsy and recurrent seizures, without mention of intractable epilepsy",1.0349005185293252,lr,365
84510,0.034047671160726406,"Sprain of foot, unspecified site",1.0346339277527763,lr,365
F328,0.033999266986948745,Other depressive episodes,1.0345838483643766,lr,365
9160,0.033928252859541444,"Abrasion or friction burn of hip, thigh, leg, and ankle, without mention of infection",1.0345103809037999,lr,365
7061,0.03385948998331415,Other acne,1.0344392474402206,lr,365
2367,0.033747250549411134,Neoplasm of uncertain behavior of bladder,1.03432314908021,lr,365
7862,0.033745874515696286,Cough,1.034321725817664,lr,365
E211,0.03368697157895683,"Secondary hyperparathyroidism, not elsewhere classified",1.0342608030247633,lr,365
4510,0.03366969354865137,Phlebitis and thrombophlebitis of superficial vessels of lower extremities,1.034242933189643,lr,365
70211,0.033610030907690304,Inflamed seborrheic keratosis,1.0341812293655785,lr,365
D693,0.03360546782691301,Immune thrombocytopenic purpura,1.0341765103238572,lr,365
M7062,0.03357757868188187,"Trochanteric bursitis, left hip",1.0341476684273627,lr,365
23332,0.03353820397651988,"Carcinoma in situ, vulva",1.0341069499692617,lr,365
I493,0.03351942510248517,Ventricular premature depolarization,1.0340875307874455,lr,365
28731,0.033467495220516244,Immune thrombocytopenic purpura,1.0340338321383205,lr,365
78904,0.03346310229751175,"Abdominal pain, left lower quadrant",1.0340292897172891,lr,365
2729,0.03343170766111702,Unspecified disorder of lipoid metabolism,1.0339968272532931,lr,365
V4572,0.03341548467997576,Acquired absence of intestine (large) (small),1.03398005287833,lr,365
J90,0.033187697733151944,"Pleural effusion, not elsewhere classified",1.0337445525419777,lr,365
71883,0.0331741926972484,"Other joint derangement, not elsewhere classified, forearm",1.0337305918789506,lr,365
R143,0.0331674418657575,Flatulence,1.0337236133614731,lr,365
V8402,0.033145025964890724,Genetic susceptibility to malignant neoplasm of ovary,1.0337004417751394,lr,365
53010,0.033094254921336594,"Esophagitis, unspecified",1.0336479610572498,lr,365
2448,0.033085741428292334,Other specified acquired hypothyroidism,1.0336391611399822,lr,365
5723,0.0329903818038533,Portal hypertension,1.033540598397298,lr,365
41012,0.032985311461958204,"Acute myocardial infarction of other anterior wall, subsequent episode of care",1.033535358006387,lr,365
7354,0.032893603289375274,Other hammer toe (acquired),1.0334405787134888,lr,365
340,0.03285941043414516,Multiple sclerosis,1.0334052430335092,lr,365
217,0.032828990250297216,Benign neoplasm of breast,1.033373807134172,lr,365
20810,0.03280894338622005,"Chronic leukemia of unspecified cell type, without mention of having achieved remission",1.0333530914375626,lr,365
70710,0.03277394136929394,"Ulcer of lower limb, unspecified",1.0333169226281598,lr,365
71699,0.0325509082694949,"Arthropathy, unspecified, multiple sites",1.033086484450457,lr,365
5738,0.0325423292290077,Other specified disorders of liver,1.0330776215976976,lr,365
3321,0.032505758993549995,Secondary parkinsonism,1.033039842396631,lr,365
71891,0.03232725660406301,"Unspecified derangement of joint, shoulder region",1.0328554587732761,lr,365
7041,0.0321900936857467,Hirsutism,1.0327137990198065,lr,365
51631,0.032151827296817606,Idiopathic pulmonary fibrosis,1.0326742815480212,lr,365
4599,0.032143343907367956,Unspecified circulatory system disorder,1.0326655210070756,lr,365
9181,0.032067941284694694,Superficial injury of cornea,1.0325876582540123,lr,365
V717,0.03204325794498095,Observation for suspected cardiovascular disease,1.0325621708566177,lr,365
V446,0.031955255342355784,Other artificial opening of urinary tract status,1.03247130669641,lr,365
37990,0.03190736036414788,"Disorder of eye, unspecified",1.0324218576898645,lr,365
M961,0.03175167364951069,"Postlaminectomy syndrome, not elsewhere classified",1.0322611358341747,lr,365
40501,0.03164322143685731,Malignant renovascular hypertension,1.032149190900405,lr,365
20800,0.03139552736709291,"Acute leukemia of unspecified cell type, without mention of having achieved remission",1.0318935653264831,lr,365
57451,0.031337411356878335,"Calculus of bile duct without mention of cholecystitis, with obstruction",1.0318335975320616,lr,365
25060,0.031096255523608552,"Diabetes with neurological manifestations, type II or unspecified type, not stated as uncontrolled",1.0315847948423686,lr,365
2419,0.03095894245896857,Unspecified nontoxic nodular goiter,1.0314431544975105,lr,365
261,0.03086889750664184,Nutritional marasmus,1.031350282429229,lr,365
3942,0.030659340936788033,Mitral stenosis with insufficiency,1.0311341788454793,lr,365
3732,0.030652205337711725,Chalazion,1.031126821111636,lr,365
99859,0.03050060315121064,Other postoperative infection,1.0309705118797057,lr,365
6259,0.03043902404607714,Unspecified symptom associated with female genital organs,1.030907027592838,lr,365
9198,0.030244420739407883,"Other and unspecified superficial injury of other, multiple, and unspecified sites, without mention of infection",1.0307064291955885,lr,365
2165,0.03020929265516569,"Benign neoplasm of skin of trunk, except scrotum",1.0306702230892442,lr,365
N250,0.030204945502647084,Renal osteodystrophy,1.0306657426183266,lr,365
37991,0.030167868222685308,Pain in or around eye,1.0306275290444726,lr,365
6279,0.03005818068724068,Unspecified menopausal and postmenopausal disorder,1.0305144882505468,lr,365
27549,0.02991263051410062,Other disorders of calcium metabolism,1.030364507603478,lr,365
36500,0.029864694527487537,"Preglaucoma, unspecified",1.030315117248032,lr,365
V851,0.029527992702774078,"Body Mass Index between 19-24, adult",1.0299682666639138,lr,365
24280,0.02944591363263114,Thyrotoxicosis of other specified origin without mention of thyrotoxic crisis or storm,1.029883731295649,lr,365
V703,0.029401631961355767,Other general medical examination for administrative purposes,1.0298381273325252,lr,365
2766,0.029389708684359795,Fluid overload,1.029825848360475,lr,365
7830,0.029385522649525035,Anorexia,1.0298215374826227,lr,365
1987,0.029296935310718423,Secondary malignant neoplasm of adrenal gland,1.0297303123739259,lr,365
70900,0.02928035640148077,"Dyschromia, unspecified",1.0297132407100529,lr,365
36250,0.029187979027432295,"Macular degeneration (senile), unspecified",1.0296181228982877,lr,365
36800,0.02915157567395178,"Amblyopia, unspecified",1.0295806420280287,lr,365
81221,0.029123953804680285,Closed fracture of shaft of humerus,1.0295522034788949,lr,365
59970,0.029121681933033605,"Hematuria, unspecified",1.0295498644710919,lr,365
L219,0.02909131430746582,"Seborrheic dermatitis, unspecified",1.0295185999610212,lr,365
28860,0.02908923059757802,"Leukocytosis, unspecified",1.0295164547451698,lr,365
3969,0.028807138112368364,"Mitral and aortic valve diseases, unspecified",1.0292260768485233,lr,365
72981,0.028770346267185776,Swelling of limb,1.0291882104186383,lr,365
81300,0.028607316738451075,"Closed fracture of upper end of forearm, unspecified",1.029020436026176,lr,365
L4059,0.02860094808199293,Other psoriatic arthropathy,1.029013882569399,lr,365
515,0.028559140038233507,Postinflammatory pulmonary fibrosis,1.0289708624112681,lr,365
1540,0.028465061020841037,Malignant neoplasm of rectosigmoid junction,1.0288740623971033,lr,365
514,0.028409704774212,Pulmonary congestion and hypostasis,1.0288171093671226,lr,365
60784,0.028290098105667835,Impotence of organic origin,1.0286940633388395,lr,365
V7643,0.02804481350320255,Screening for malignant neoplasms of skin,1.0284417714673757,lr,365
